Sales Enquiry as of 19/08/2025,,,,,,,,
Order Date,Product Code,Product,Customer,Product Group,Warehouse,Status,Quantity,Sub Total
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,80.67
19/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,176.00
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.24
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.03
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,62.33
19/08/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Parked,1,60.20
19/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,19.47
19/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.25
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,23.61
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.02
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,80.67
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.88
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.04
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,PF02BR54WH-Riga,Pesado Double Spouted Portafilter Breville 54mm - White/Riga,PESADO-NEW,PESADO,Main Warehouse,Parked,1,176.00
19/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.40
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
19/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.87
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.01
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,3,242.00
19/08/2025,PSD-HE-SM,Pesado He[%] Basket - Small,PESADO-NEW,PESADO,Main Warehouse,Parked,1,85.80
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-PuckHolder,Pesado Double Puck Screen Holder,PESADO-NEW,PESADO,Main Warehouse,Parked,1,29.33
19/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,29.33
19/08/2025,PSD-distributor-54m,Pesado Gravity Distributor 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,161.33
19/08/2025,PSDT-53.5-Raya,Pesado 53.5mm Tamper - Raya,PESADO-NEW,PESADO,Main Warehouse,Parked,1,143.00
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSDT-BKBase-Raya,Pesado 58mm tamper - Raya,PESADO-NEW,PESADO,Main Warehouse,Parked,1,128.70
19/08/2025,PSD-puck,Pesado Puck Diffuser Screen 58mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.40
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,80.67
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,129.07
19/08/2025,EP-BR-18g,EP-BR-18g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,25.81
19/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,146.67
19/08/2025,,Shipping Cost (1-1.5kg),PESADO-NEW,,China-W,Parked,1,61.28
19/08/2025,V2-PSD-distributor,Pesado Impact-Gravity Distributor 58.5mm,PESADO-NEW,PESADO,China-W,Parked,2,295.20
19/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
19/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,66.00
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-CeramicSet,Pesado Sunrise Ceramic Set - 160ml - cup & saucer,PESADO-NEW,PESADO,Main Warehouse,Parked,4,47.32
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,67.08
18/08/2025,PF00BR54-BBK-HY,Pesado HYBRID Naked Portafilter Breville 54mm - Black/Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,118.38
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,2,138.88
18/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,53.27
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.31
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-AD-SpringTamper,Pesado x AD C - Self Leveling Spring Tamper,PESADO-NEW,PESADO,Main Warehouse,Parked,1,142.08
18/08/2025,PSDcrusher-Stand,Pesado Clump Crusher Stand (WDT tool),PESADO-NEW,PESADO,Main Warehouse,Parked,1,22.57
18/08/2025,,Shipping Cost (0.5-1kg),PESADO-NEW,,China-W,Parked,1,34.31
18/08/2025,PSDTMBSl,Pesado Tamper - Black/Silver,PESADO-NEW,PESADO,China-W,Parked,1,122.77
18/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,61.13
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.32
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.47
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.50
18/08/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.46
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.91
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.24
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.24
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.91
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.24
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.24
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.50
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.45
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.45
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.45
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-LM,Pesado High Diffusion Shower Screen LM,PESADO-NEW,PESADO,Main Warehouse,Parked,1,61.20
18/08/2025,PSD-HE-XL,Pesado He[%] Basket - Extra Large,PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.10
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,2,125.17
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,75.07
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,WH-V2-PSDring-58mm,Pesado White Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.47
18/08/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,Main Warehouse,Parked,1,67.16
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,29.33
18/08/2025,V2-PSDring-54mm,Pesado Magnetic 54mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Parked,1,33.00
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.28
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.91
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.28
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PF02LM-BBK,Pesado Double Spouted Portafilter LM 6mm - Black/Black,PESADO-NEW,PESADO,Main Warehouse,Parked,1,164.27
18/08/2025,,Shipping Cost (1.5-2kg),PESADO-NEW,,China-W,Parked,1,88.41
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,China-W,Parked,2,144.98
18/08/2025,PRE_SETMV,5mm E61 Hybrid Precision Set,PESADO-NEW,PESADO,China-W,Parked,2,494.93
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.91
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.54
18/08/2025,,Rounding,PESADO-NEW,,Main Warehouse,Parked,1,-0.01
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.26
18/08/2025,PSDcrusherRIGA,Pesado Clump Crusher - Riga,PESADO-NEW,PESADO,Main Warehouse,Parked,1,34.76
18/08/2025,PSD-TampingStation,Pesado Modular Tamping Station,PESADO-NEW,PESADO,Main Warehouse,Parked,1,142.23
18/08/2025,PSDT-53.5-BDK,Pesado 53.5mm Tamper - Black/Dusk,PESADO-NEW,PESADO,Main Warehouse,Parked,1,94.82
18/08/2025,PF02BR54-BDK-HY,Pesado HYBRID Double Spouted Portafilter Breville 54mm - Black/Dusk,PESADO-NEW,PESADO,Main Warehouse,Parked,1,146.18
18/08/2025,PSD-distributor-54m,Pesado Gravity Distributor 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,118.53
18/08/2025,V2-PSDring-54mm,Pesado Magnetic 54mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.47
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,21.33
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,75.02
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Parked,2,171.60
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,75.02
18/08/2025,V2-PSDring-58mm,Pesado Magnetic 58mm Dosing Ring,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.45
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,75.02
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,80.67
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-E61,Pesado High Diffusion Shower Screen E61,PESADO-NEW,PESADO,Main Warehouse,Parked,1,75.08
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.91
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.54
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HE-54,Pesado He[%] Basket - Breville 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,95.33
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSDHY-BR,Pesado HYBRID Double Spouted Attachment - (Breville 54),PESADO-NEW,PESADO,Main Warehouse,Parked,1,27.62
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,26.40
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.47
18/08/2025,PSD-HE-ME,Pesado He[%] Basket - Medium,PESADO-NEW,PESADO,Main Warehouse,Parked,1,67.10
18/08/2025,,Shipping Cost (Over $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,52.10
18/08/2025,PSD-puck-54,Pesado Puck Diffuser Screen 54mm,PESADO-NEW,PESADO,Main Warehouse,Parked,1,19.10
18/08/2025,EP-BR-20g,EP-BR-20g Pesado Basket - electro polished basket,PESADO-NEW,PESADO,Main Warehouse,Parked,1,20.85
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.20
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,62.53
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (0.5-1kg),PESADO-NEW,,China-W,Parked,1,34.36
18/08/2025,PSDshot-mirror,Pesado Espresso Shot Mirror - Black,PESADO-NEW,PESADO,China-W,Parked,1,39.79
18/08/2025,PSD-HE-LG,Pesado He[%] Basket - Large,PESADO-NEW,PESADO,China-W,Parked,1,88.63
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,59.21
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,2,146.67
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,2,161.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.43
18/08/2025,,Shipping Cost (Orders Over $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,0.00
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,72.60
18/08/2025,PF02BR58-BSL,Pesado Double Spouted Portafilter Breville 58mm - Black/Silver,PESADO-NEW,PESADO,Main Warehouse,Parked,1,147.84
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (under $89 AUD),PESADO-NEW,,Main Warehouse,Parked,1,7.89
18/08/2025,PSD-HD-MV,"High Diffusion shower screen for (NS,VA, Breville 58)",PESADO-NEW,PESADO,Main Warehouse,Parked,1,69.43
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
18/08/2025,,Shipping Cost (Under $100 USD),PESADO-NEW,,Main Warehouse,Parked,1,26.67
18/08/2025,PSD-HD-54,High Diffusion shower screen for (Breville 54mm),PESADO-NEW,PESADO,Main Warehouse,Parked,1,73.33
